Serial_Number,BSC_Indicator,Resigned,Is_MPT,Is_Re-Entry,Exp_at_Action,Age_at_Action,SUP_Is_MPT,SUP_Exp_at_Action,SUP_Age_at_Action,Is_SUP,SUP_Gender_F,SUP_Gender_M,Gender_F,Gender_M,SUP_Older_Than_EMP,Age_Diff_SUPvsEMP,EduAllowFinishedIn1y,EduAllowYearDiff,EDU_Allowance,House_Loan,Is_STEM,MAX_Degree,Year_After_Grad,count3M,days3M,count1Y,days1Y,VAC_DependentCare,VAC_Maternity,VAC_Others,VAC_Personal,VAC_Sick,VAC_Vacation
2887,1,0,1,0,10.75176081644387,33.421630834308715,1.0,12.337008973490216,35.17115341177437,0.0,1,0,1,0,1,1.7495225774656564,0.0,5.0,1.0,0.0,0.0,3.0,7.088441241093246,3.0,3.0,15.0,14.0,0.0,0.0,0.0,1.0,0.71,1.125
2888,1,0,1,0,10.75176081644387,37.33683785430228,1.0,26.83696448250135,53.42204152035976,1.0,1,0,1,0,1,16.08520366605748,,,0.0,0.0,0.0,3.0,7.7537526437914535,3.0,3.0,7.0,8.0,0.0,0.0,2.0,0.0,1.1578947368421053,1.2156862745098038
2889,1,0,1,1,10.086449413745662,39.256110666201224,1.0,9.084375449187869,35.33816573920067,0.0,1,0,1,0,0,-3.9179449270005544,,,0.0,0.0,0.0,3.0,7.340328685736189,6.0,6.0,10.0,14.0,0.0,0.0,0.0,0.0,0.9545454545454546,1.6303076923076922
2890,0,1,1,0,6.669541469024004,35.75432760426292,1.0,25.087441905035696,49.838121248211806,0.0,0,1,1,0,1,14.083793643948884,,,0.0,0.0,0.0,3.0,10.587486396024559,3.0,3.0,14.0,20.0,121.0,31.5,1.0,0.0,1.5746153846153845,1.4534883720930232
2892,1,0,1,0,10.75176081644387,34.17181735422356,1.0,12.085121528847273,39.91868416189244,0.0,1,0,1,0,1,5.746866807668877,0.0,5.0,1.0,1.0,0.0,3.0,5.322491221585659,1.0,1.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,1.1046511627906976
2893,0,1,0,0,1.0020739645577939,29.5885610245248,1.0,3.838545623797888,37.50658808873557,0.0,1,0,0,1,1,7.918027064210764,,,0.0,0.0,0.0,2.0,3.7564084135882325,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0
2894,1,0,0,1,7.751014736784465,37.92001204679083,1.0,14.751842953654078,37.66812460214789,0.0,1,0,1,0,0,-0.2518874446429427,,,0.0,0.0,0.0,2.0,12.75317083855247,3.0,3.0,11.0,15.0,0.0,0.0,0.0,0.0,1.1,1.2611940298507462
2895,1,0,1,0,10.75176081644387,34.25669247144021,1.0,14.751842953654078,37.66812460214789,0.0,1,0,1,0,1,3.4114321307076807,,,0.0,0.0,0.0,2.0,12.506759207923503,1.0,3.0,11.0,14.0,0.0,0.0,5.0,1.0,0.0,1.054054054054054
2896,0,1,1,0,2.335434676961197,26.007378659383836,1.0,13.755244803110262,40.41972114417134,0.0,0,1,1,0,1,14.412342484787505,,,0.0,0.0,0.0,3.0,0.3367625618595864,0.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,1.2857142857142858
2897,1,1,1,0,7.838627761008097,30.171735217013353,1.0,10.754498723450858,37.75299971936453,0.0,1,0,1,0,1,7.5812645023511775,0.0,6.0,1.0,0.0,0.0,3.0,5.174644243208279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0714285714285714
2898,0,1,1,0,2.8392095662470824,28.257938219128388,1.0,19.17356276994052,42.09258232544131,0.0,0,1,1,0,1,13.834644106312929,,,0.0,0.0,1.0,2.0,5.593544015277521,8.0,7.5,25.0,33.0,0.0,0.0,0.0,0.0,0.9655172413793104,1.9230769230769231
2899,0,1,1,0,5.6702054114732,27.836300540052157,1.0,20.422048365127278,41.509408132952764,0.0,0,1,1,0,1,13.673107592900607,,,0.0,0.0,0.0,2.0,5.839955645906487,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.3888888888888888
2900,0,1,1,0,6.083629369528464,38.41831112206274,1.0,20.999746743601854,45.337002128722695,0.0,1,0,1,0,1,6.918691006659959,,,0.0,0.0,0.0,3.0,6.839291703457292,5.0,5.0,16.0,20.0,0.0,0.0,0.0,0.0,1.0,1.1428571428571428
2901,1,1,1,0,9.588150338473755,43.09191838299212,1.0,13.588232475683963,42.17471953565097,0.0,1,0,1,0,0,-0.9171988473411501,,,0.0,0.0,0.0,2.0,21.42959814369905,10.0,10.0,20.0,26.0,0.0,0.0,0.0,0.0,0.875,1.1296296296296295
2902,0,1,1,0,6.168504486745108,33.673518278951654,1.0,21.92242140495698,44.83870305345079,0.0,0,1,1,0,1,11.165184774499133,,,0.0,0.0,0.0,2.0,6.171242393752096,0.0,0.0,2.0,2.0,42.0,16.5,0.0,0.0,0.0,2.727272727272727
2903,0,1,1,0,4.000082137210209,28.999911018022274,1.0,5.6702054114732,33.50376804451837,0.0,1,0,1,0,1,4.503857026496095,0.0,2.0,1.0,0.0,0.0,3.0,1.672861181269978,1.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,1.1818181818181819,1.5
2904,0,1,1,0,3.5017830619383012,26.0867779625865,1.0,11.586822453575364,43.34106792062808,0.0,1,0,0,1,1,17.254289958041575,0.0,1.0,1.0,0.0,0.0,2.0,4.342320513083773,2.0,2.0,11.0,13.0,0.0,0.0,0.0,0.0,1.0,1.1666666666666667
2905,0,1,1,0,4.1670944646365085,25.837628424950548,1.0,4.501119119489107,31.420220812200114,0.0,1,0,1,0,1,5.582592387249567,1.0,1.0,1.0,0.0,0.0,3.0,0.5037748892858854,1.0,1.0,7.0,10.0,0.0,0.0,0.0,0.0,1.0,1.368421052631579
2906,0,1,1,0,5.0842933119776585,28.08545007768811,1.0,16.83812809297932,49.922996365428446,0.0,1,0,0,1,1,21.837546287740338,0.0,2.0,1.0,0.0,0.0,3.0,1.672861181269978,5.0,9.0,14.0,18.0,0.0,0.0,0.0,1.0,1.4,1.3148148148148149
2907,1,0,1,0,10.75176081644387,38.50592414628637,1.0,8.503939163706304,33.421630834308715,0.0,1,0,0,1,0,-5.0842933119776585,,,0.0,0.0,0.0,3.0,11.006386168093801,6.0,6.0,10.0,13.0,0.0,0.0,2.0,1.3333333333333333,1.0714285714285714,1.0884615384615384
2908,0,1,1,0,4.917280984551359,26.754827272291696,1.0,9.251387776614168,31.66937034983607,0.0,0,1,0,1,1,4.914543077544371,0.0,2.0,1.0,0.0,0.0,2.0,5.087031218984647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0555555555555554
2909,0,1,1,0,0.3340246548525979,24.249642360897212,1.0,3.5017830619383012,34.41822898485253,0.0,0,1,0,1,1,10.168586623955317,,,0.0,0.0,0.0,2.0,1.5031109468366908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2911,0,1,1,0,1.3360986194103917,28.173063101911744,1.0,17.33642716825123,41.421795108729135,0.0,1,0,1,0,1,13.248732006817388,,,0.0,0.0,1.0,3.0,1.672861181269978,3.0,5.0,3.0,5.0,0.0,0.0,2.0,0.0,0.0,1.6666666666666667
2912,0,1,1,0,4.917280984551359,29.169661252455562,1.0,11.33493500893242,38.50318623927938,0.0,0,1,1,0,1,9.333524986823823,,,0.0,0.0,0.0,3.0,5.976850996255912,1.0,2.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,1.9130434782608696
2913,1,0,1,0,10.75176081644387,38.08702437421713,1.0,21.002484650608842,46.42395121049714,1.0,0,1,1,0,1,8.336926836280005,,,0.0,0.0,0.0,3.0,15.33775505314962,4.0,4.0,12.0,17.0,0.0,0.0,0.0,0.0,1.0,1.5555555555555556
2914,0,1,1,1,0.24914953763595418,30.752171502494917,1.0,24.58366701574981,47.50268657125061,0.0,0,1,1,0,1,16.75051506875569,0.0,5.0,1.0,0.0,0.0,3.0,4.922756798565337,1.0,3.0,1.0,3.0,0.0,0.0,0.0,1.5,1.25,1.2162162162162162
2915,1,0,1,0,10.75176081644387,36.75092575480674,1.0,13.002320376188424,40.00355927910908,0.0,1,0,1,0,1,3.252633524302347,,,0.0,0.0,0.0,3.0,12.257609670287549,0.0,0.0,5.0,13.0,0.0,0.0,0.0,0.0,0.8025806451612904,1.5654716981132075
2916,1,1,1,0,8.753088701342259,30.83704661971156,1.0,12.668295721335825,33.919929909580624,0.0,1,0,1,0,1,3.0828832898690597,0.0,3.0,1.0,0.0,0.0,3.0,4.090433068440831,3.0,3.0,8.0,9.0,0.0,0.0,0.0,1.75,1.4318181818181819,1.1290322580645162
2917,1,0,1,0,10.75176081644387,37.58872529894522,1.0,14.751842953654078,37.66812460214789,0.0,1,0,1,0,1,0.07939930320266672,,,0.0,0.0,0.0,2.0,14.754580860661068,2.0,2.0,13.0,16.0,22.0,30.5,0.0,1.0,1.0,1.0847457627118644
2918,0,1,1,0,0.41889977206924167,22.66987001786484,1.0,16.172816690281113,38.00488716400748,0.0,1,0,1,0,1,15.335017146142631,,,0.0,0.0,0.0,3.0,0.5065127962928739,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0
2919,0,1,1,0,0.5010369822788969,21.919683497949993,1.0,14.086531550955872,39.171235548984576,0.0,1,0,1,0,1,17.251552051034587,,,0.0,0.0,0.0,2.0,0.6707872167121843,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
2920,1,0,1,0,10.75176081644387,32.75084361759653,1.0,10.505349185814904,33.16974338966577,0.0,1,0,0,1,1,0.41889977206924167,,,0.0,0.0,1.0,3.0,0.2573632586569197,1.0,1.0,26.0,26.0,0.0,0.0,0.0,0.0,1.7142857142857142,1.0930232558139534
2921,1,0,1,0,10.75176081644387,37.42171297151892,1.0,26.667214248068063,51.25635707783185,0.0,1,0,0,1,1,13.834644106312929,,,0.0,0.0,0.0,2.0,12.920183165978768,8.0,17.0,22.0,33.0,1.0,0.0,11.5,1.0335714285714286,1.0846341463414635,1.3148148148148149
2922,1,0,1,0,10.75176081644387,36.337501796751475,1.0,10.423211975605248,34.42370479886651,0.0,1,0,1,0,0,-1.913796997884967,,,0.0,0.0,0.0,3.0,11.920847108427962,4.0,14.0,14.0,30.0,0.0,30.0,2.0,0.8333333333333334,1.0510526315789472,1.4709195402298851
2923,0,1,1,0,1.3360986194103917,29.421548697098505,1.0,17.251552051034587,40.75648370603093,0.0,1,0,1,0,1,11.33493500893242,,,0.0,0.0,0.0,3.0,4.008295858231175,3.0,5.0,5.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0
2924,1,0,1,0,10.75176081644387,37.75299971936453,1.0,13.254207820831365,39.338247876410875,0.0,1,0,1,0,1,1.585248157046346,0.0,4.0,1.0,0.0,0.0,3.0,10.839373840667502,4.0,4.0,17.0,17.0,0.0,31.333333333333332,2.0,0.0,1.6666666666666667,1.0642201834862386
2925,1,1,1,0,7.0829654270792695,30.503021964858963,1.0,7.334852871722212,30.08412219278972,0.0,1,0,0,1,0,-0.41889977206924167,,,0.0,0.0,0.0,3.0,3.7564084135882325,2.0,3.0,14.0,20.0,0.0,0.0,0.0,1.0,1.2666666666666666,1.5116279069767442
2927,0,1,1,0,1.1663483849771044,23.669206075415648,1.0,7.165102637288925,42.336256049063294,0.0,1,0,1,0,1,18.667049973647647,,,0.0,0.0,0.0,2.0,1.8398735086962772,2.0,1.5,2.0,1.5,0.0,0.0,0.0,0.0,1.0,0.5
2928,0,1,1,0,3.2498956172953584,26.004640752376847,1.0,3.6687953893646004,30.587897082075607,0.0,1,0,1,0,1,4.583256329698762,,,0.0,0.0,0.0,1.0,0.0,4.0,3.0,9.0,8.0,0.0,0.0,0.0,0.0,1.0,1.2692307692307692
2929,1,0,1,0,10.666885699227226,32.58930710418421,1.0,14.751842953654078,37.66812460214789,0.0,1,0,0,1,1,5.078817497963682,,,0.0,0.0,0.0,3.0,7.66887752657481,5.0,5.0,21.0,22.0,0.0,0.0,0.0,0.0,2.2857142857142856,1.0614035087719298
2930,0,1,1,0,0.8323237301245063,23.33518142056305,1.0,14.502693416018126,39.58739741404683,0.0,1,0,1,0,1,16.25221599348378,,,0.0,0.0,0.0,3.0,1.672861181269978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2931,0,1,1,0,5.99875425231182,29.084786135238918,1.0,19.083211838709897,46.08445074163056,0.0,1,0,1,0,1,16.999664606391644,0.0,3.0,1.0,0.0,0.0,3.0,2.6721972388207833,0.0,0.0,10.0,11.0,60.5,30.5,2.0,0.9924999999999999,1.0,1.375
2932,0,1,1,0,5.336180756620601,28.67410008419064,1.0,20.589060692553577,47.007125402985686,0.0,0,1,0,1,1,18.33302531879505,0.0,1.0,1.0,0.0,0.0,3.0,1.095162802795403,1.0,3.0,5.0,7.0,0.0,0.0,0.0,1.6666666666666667,1.0,1.45
2933,0,1,1,0,3.4169079447216575,27.255864254570593,1.0,15.753916918211873,37.92001204679083,0.0,1,0,1,0,1,10.664147792220238,,,0.0,0.0,0.0,3.0,3.3429844555329677,5.0,6.0,13.0,12.379999999999999,0.0,0.0,2.0,1.0,0.8966666666666666,1.1764705882352942
2935,1,0,1,0,10.666885699227226,35.91860202468223,1.0,29.421548697098505,53.504178730569414,1.0,0,1,1,0,1,17.585576705887185,0.0,7.0,1.0,0.0,0.0,3.0,7.340328685736189,2.0,6.0,8.0,16.0,0.0,0.0,5.0,1.0,1.0,1.5909090909090908
2936,0,1,1,0,5.99875425231182,35.16841550476738,1.0,14.168668761165527,45.92291422821824,0.0,1,0,0,1,1,10.754498723450858,,,0.0,0.0,0.0,3.0,6.6722793760309935,1.0,2.0,2.0,7.0,0.0,0.0,2.0,0.0,1.0,1.5333333333333334
2938,0,0,1,0,10.666885699227226,34.42370479886651,1.0,9.336262893830812,32.17040733211496,0.0,1,0,1,0,0,-2.2532974667515417,,,0.0,0.0,0.0,3.0,6.340992628185384,1.0,1.0,5.0,5.0,0.0,0.0,0.0,2.3333333333333335,2.125,1.6101694915254237
2939,1,0,1,0,10.666885699227226,40.08569648931874,1.0,27.918437750261813,56.666461323641144,0.0,0,1,1,0,1,16.5807648343224,,,0.0,0.0,0.0,3.0,13.256945727838353,6.0,6.0,7.0,7.0,114.0,0.0,0.0,0.0,0.9545454545454546,1.3571428571428572
2940,0,0,1,0,9.418400104040467,36.75640156882071,1.0,13.837382013319917,40.08843439632573,0.0,1,0,1,0,1,3.3320328275050137,,,0.0,0.0,0.0,2.0,14.343894809612792,7.0,8.0,29.0,43.0,0.0,0.0,2.0,4.5,1.2911392405063291,1.1818181818181819
2943,0,1,1,0,8.668213584125615,34.25669247144021,1.0,26.0867779625865,52.0065435977467,0.0,0,1,1,0,1,17.749851126306496,0.0,4.0,1.0,0.0,0.0,3.0,4.487429584454164,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,1.75,1.3617021276595744
2945,1,0,1,0,10.666885699227226,38.17189949143377,1.0,10.666885699227226,35.91860202468223,0.0,1,0,1,0,0,-2.2532974667515417,,,0.0,0.0,0.0,3.0,11.507423150372698,3.0,3.0,25.0,28.0,0.0,0.0,0.0,0.0,1.25,1.1261261261261262
2946,1,1,1,1,4.837881681348693,31.088934064354504,1.0,9.004976145985202,35.839202721479566,0.0,1,0,1,0,1,4.750268657125061,,,0.0,0.0,0.0,3.0,6.343730535192372,0.0,0.0,9.0,16.0,0.0,0.0,0.0,0.0,1.5161290322580645,2.2941176470588234
2947,1,1,1,0,0.5010369822788969,23.422794444786682,1.0,2.836471659240094,29.670698234734456,0.0,1,0,1,0,1,6.247903789947775,,,0.0,0.0,0.0,2.0,0.5886500065025292,2.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
2948,1,1,1,0,6.669541469024004,29.7555733519511,1.0,5.505930991053889,37.33957576130927,1.0,1,0,1,0,1,7.584002409358166,0.0,1.0,1.0,0.0,1.0,3.0,6.757154493247637,0.0,0.0,7.0,12.0,0.0,0.0,0.0,0.0,1.497272727272727,1.5185185185185186
2949,0,0,1,0,10.666885699227226,35.50517806662697,1.0,22.25644605980958,47.59029959547424,1.0,0,1,1,0,1,12.085121528847273,0.0,5.0,1.0,0.0,1.0,3.0,5.437483315879176,0.0,0.0,4.0,18.0,0.0,0.0,1.0,1.6666666666666667,1.4705882352941178,1.45
2951,0,1,1,0,0.6680493097051958,25.591216794321582,1.0,15.504767380575919,39.59013532105382,0.0,1,0,1,0,1,13.99891852673224,,,0.0,0.0,0.0,2.0,4.342320513083773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2953,0,1,1,0,0.7529244269218396,34.59071712629281,1.0,16.005804362854814,37.92274995379782,0.0,1,0,1,0,1,3.3320328275050137,,,0.0,0.0,0.0,3.0,0.7556623339288281,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
2954,0,1,1,0,5.0842933119776585,27.16825123034696,1.0,8.755826608349247,36.422376913968115,0.0,1,0,1,0,1,9.254125683621156,1.0,1.0,1.0,0.0,0.0,3.0,0.6762630307261613,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.8888888888888888,0.95,1.5
2955,1,0,1,0,10.666885699227226,39.751671834466144,1.0,12.337008973490216,35.17115341177437,0.0,1,0,1,0,0,-4.580518422691774,0.0,5.0,1.0,0.0,0.0,3.0,6.020657508367728,2.0,2.0,11.0,11.0,44.0,31.25,2.0,2.0,0.9375,1.15625
2956,0,1,1,1,3.9179449270005544,27.587151002416203,1.0,8.169914508853706,38.755073683922326,0.0,1,0,1,0,1,11.167922681506123,,,0.0,0.0,0.0,3.0,1.256699316207725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2957,1,0,1,0,10.666885699227226,33.837792699370965,1.0,21.421384422678084,44.170653743745596,0.0,1,0,1,0,1,10.332861044374628,0.0,7.0,1.0,0.0,0.0,3.0,7.425203802952833,5.0,5.0,18.0,22.0,0.0,0.0,0.0,0.5,1.6363636363636365,1.1136363636363635
2958,0,1,1,0,0.9993360575508052,23.836218402841947,1.0,16.755990882769666,38.08428646721014,0.0,1,0,1,0,1,14.248068064368194,,,0.0,0.0,0.0,2.0,1.672861181269978,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
2959,0,1,1,0,0.3340246548525979,23.504931654996337,1.0,2.836471659240094,29.670698234734456,0.0,1,0,1,0,1,6.165766579738119,,,0.0,0.0,0.0,2.0,0.9254125683621156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2962,0,1,1,0,3.0062218936733816,28.501611942750365,1.0,4.334106792062808,37.08221250265235,0.0,1,0,1,0,1,8.580600559901983,,,0.0,0.0,0.0,2.0,8.008377995441386,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.8571428571428571,1.0
2964,1,0,1,0,10.590224303031547,38.66746065969869,1.0,11.835971991211318,34.42370479886651,0.0,1,0,1,0,0,-4.243755860832187,,,0.0,0.0,0.0,3.0,11.091261285310445,4.0,7.0,12.0,20.0,30.0,30.75,2.0,0.875,1.0,1.6153846153846154
2967,0,1,1,0,3.753670506581244,32.33468175253427,1.0,3.5017830619383012,31.001321040130872,0.0,1,0,0,1,0,-1.3333607124034033,,,0.0,0.0,0.0,2.0,9.670287548683408,4.0,4.0,16.0,16.0,0.0,0.0,0.0,3.0,1.0,1.0
2969,1,0,1,0,10.590224303031547,35.59005318384361,1.0,12.085121528847273,39.91868416189244,0.0,1,0,1,0,1,4.328630978048831,,,0.0,0.0,0.0,2.0,13.506095265474308,3.0,3.0,20.0,22.0,0.0,31.0,1.0,0.0,1.5,1.0819672131147542
2970,1,0,0,0,10.590224303031547,38.423786936076716,1.0,10.590224303031547,37.83787483658118,0.0,1,0,1,0,0,-0.5859120994955407,,,0.0,0.0,0.0,2.0,13.755244803110262,4.0,4.0,18.0,18.0,0.0,29.0,1.0,0.0,9.0,1.0
2971,1,0,1,0,10.590224303031547,34.83712875692177,1.0,14.590306440241758,36.835800872023384,0.0,1,0,1,0,1,1.9986721151016105,,,0.0,0.0,0.0,2.0,13.506095265474308,2.0,2.0,9.0,12.0,0.0,0.0,0.0,0.0,1.0,1.0519130434782609
2972,1,0,1,0,10.590224303031547,35.66671458003929,1.0,14.590306440241758,36.835800872023384,0.0,1,0,1,0,1,1.1690862919840928,,,0.0,0.0,0.0,2.0,13.506095265474308,6.0,6.0,23.0,22.5,0.0,30.0,0.0,2.0,1.0227272727272727,1.0387596899224807
2973,0,1,1,0,5.341656570634578,28.671362177183653,1.0,27.00671471693464,50.67044497833631,0.0,1,0,1,0,1,21.99908280115266,1.0,1.0,1.0,0.0,0.0,3.0,1.0102876855787593,4.0,4.0,10.0,10.0,0.0,0.0,1.0,0.75,1.5,1.1612903225806452
2974,1,0,1,0,10.590224303031547,36.504514124177774,1.0,24.003230730268246,49.25494705572325,0.0,0,1,0,1,1,12.75043293154548,,,0.0,0.0,1.0,3.0,13.005058283195412,3.0,5.0,21.0,27.0,0.0,0.0,4.0,1.0,1.1333333333333333,1.3636363636363635
2975,0,0,1,0,10.590224303031547,37.42171297151892,1.0,24.504267712547144,50.42403334770734,1.0,0,1,0,1,1,13.002320376188424,,,0.0,0.0,0.0,3.0,11.753834781001663,1.0,1.0,4.0,7.0,0.0,0.0,0.0,2.0,1.0,1.22
2976,0,1,1,0,5.755080528689843,28.082712170681123,1.0,1.3360986194103917,32.83298082780618,0.0,1,0,1,0,1,4.750268657125061,1.0,0.0,1.0,0.0,0.0,3.0,0.7556623339288281,2.0,2.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,1.6296296296296295
2978,1,0,1,0,10.590224303031547,38.91934810434164,1.0,27.751425422835514,52.589717790235255,1.0,1,0,1,0,1,13.670369685893618,,,0.0,0.0,0.0,3.0,12.668295721335825,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.9,1.4428571428571428
2979,0,1,1,0,7.340328685736189,29.500948000301168,1.0,18.25362601559238,50.92233242297925,0.0,0,1,1,0,1,21.421384422678084,0.0,5.0,1.0,0.0,1.0,2.0,7.258191475526534,0.0,0.0,8.0,17.0,0.0,31.5,2.0,1.0,1.2142857142857142,1.3214285714285714
2980,0,1,1,0,0.3395004688665749,22.41524466621491,1.0,11.170660588513112,33.919929909580624,0.0,1,0,0,1,1,11.504685243365708,,,0.0,0.0,0.0,2.0,0.2573632586569197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2981,0,1,1,0,1.9220107189059323,24.999828880812064,1.0,4.668131446915406,27.33526355777326,0.0,1,0,0,1,1,2.335434676961197,,,0.0,0.0,0.0,2.0,1.924748625912921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2983,1,0,1,0,10.590224303031547,37.83787483658118,1.0,25.50360377009795,49.58897171057585,1.0,1,0,1,0,1,11.751096873994674,,,0.0,0.0,0.0,2.0,16.753252975762678,3.0,4.0,11.0,15.0,0.0,30.5,0.0,0.0,1.0909090909090908,1.2222222222222223
2984,0,0,1,0,10.590224303031547,33.421630834308715,1.0,15.085867608506677,41.33691999151249,1.0,1,0,1,0,1,7.915289157203776,,,0.0,0.0,0.0,3.0,7.7537526437914535,2.0,9.0,8.0,21.0,0.0,0.0,2.0,1.0,1.064516129032258,1.3068181818181819
2985,0,1,1,0,1.1745621059980698,26.587814944865396,1.0,3.838545623797888,32.923331759036806,0.0,0,1,1,0,1,6.335516814171407,,,0.0,0.0,0.0,3.0,1.423711643634024,3.0,3.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0,1.0
2986,1,1,1,0,5.922092856116142,28.668624270176664,1.0,8.835225911551914,31.417482905193125,0.0,1,0,1,0,1,2.748858635016462,0.0,4.0,1.0,0.0,0.0,3.0,2.6721972388207833,7.0,9.0,18.0,20.0,0.0,0.0,2.0,1.3333333333333333,1.0952380952380953,1.074468085106383
2987,1,0,1,0,10.590224303031547,35.17115341177437,1.0,21.421384422678084,45.668288876568305,1.0,1,0,0,1,1,10.497135464793939,,,0.0,0.0,0.0,2.0,13.506095265474308,1.0,1.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,1.5
2988,0,1,1,0,6.258855417975728,34.42096689185952,1.0,27.091589834151282,48.6717728632347,0.0,0,1,0,1,1,14.250805971375183,,,0.0,0.0,1.0,4.0,6.261593324982717,5.0,6.0,12.0,19.0,0.0,0.0,5.0,1.0,2.0,1.183673469387755
2989,1,0,1,0,10.590224303031547,36.917938082233036,1.0,10.590224303031547,38.91934810434164,0.0,1,0,1,0,1,2.001410022108599,,,0.0,0.0,0.0,2.0,14.754580860661068,7.0,8.0,19.0,22.0,0.0,0.0,0.0,1.0,1.375,1.040983606557377
2990,0,1,1,0,0.002737907006988508,21.919683497949993,1.0,29.333935672874873,57.00322388550073,0.0,1,0,1,0,1,35.083540387550734,,,0.0,0.0,0.0,2.0,0.005475814013977016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2991,1,1,1,0,7.507341013162488,29.667960327727467,1.0,11.668959663785019,32.92059385202982,0.0,1,0,1,0,1,3.252633524302347,0.0,2.0,1.0,0.0,0.0,3.0,2.387454910093979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.2727272727272727
2992,0,1,1,0,0.7556623339288281,23.086031882927095,1.0,4.588732143712739,31.918519887472023,0.0,1,0,0,1,1,8.832488004544926,,,0.0,0.0,0.0,2.0,0.7584002409358166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2993,1,0,1,0,10.505349185814904,33.837792699370965,1.0,26.667214248068063,50.172145903064404,0.0,1,0,1,0,1,16.334353203693436,0.0,2.0,1.0,0.0,0.0,3.0,2.502447004387496,4.0,5.0,11.0,14.0,0.0,0.0,0.0,1.0,0.8333333333333334,1.3888888888888888
2994,0,1,1,0,6.754416586240648,30.420884754649308,1.0,19.75399905542208,42.087106511427336,0.0,1,0,1,0,1,11.66622175677803,0.0,5.0,1.0,0.0,0.0,3.0,4.588732143712739,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.5
2995,0,0,1,0,10.505349185814904,38.423786936076716,1.0,18.42337625002567,52.91826663107388,0.0,1,0,1,0,1,14.494479694997159,,,0.0,0.0,0.0,3.0,13.755244803110262,1.0,1.0,11.0,21.0,0.0,0.0,2.0,1.0,1.2,1.6607142857142858
2996,0,1,1,0,8.755826608349247,32.42229477675791,1.0,9.588150338473755,32.08827012190531,0.0,0,1,1,0,0,-0.3340246548525979,0.0,6.0,1.0,0.0,0.0,3.0,5.33891866362759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.0833333333333333,1.1388888888888888
2997,1,0,1,0,10.505349185814904,32.91785594502283,1.0,15.836054128421528,43.66687885445971,0.0,1,0,1,0,1,10.749022909436881,0.0,5.0,1.0,0.0,0.0,3.0,5.341656570634578,3.0,3.0,3.0,3.0,0.0,0.0,2.0,0.75,1.0588235294117647,1.2837837837837838
2998,1,0,1,0,10.505349185814904,34.08694223700692,1.0,29.169661252455562,53.92034059563167,0.0,0,1,1,0,1,19.83339835862475,0.0,5.0,1.0,0.0,0.0,3.0,6.258855417975728,2.0,3.0,10.0,17.0,0.0,0.0,0.0,1.0,2.75,1.3488372093023255
2999,0,0,1,1,9.752424758893063,32.25528244933161,1.0,26.50567773465574,52.00380569073971,1.0,0,1,1,0,1,19.748523241408105,,,0.0,0.0,1.0,3.0,7.006304030883591,3.0,3.0,4.0,4.0,0.0,0.0,0.0,0.75,2.0,1.19925
